,benchmark,base,greedy1_ln,greedy2_ln,beam2dfs_ln,beam4dfs_ln,beam2bfs_ln,beam4bfs_ln,random_ln,loop_tune_ln,benchmark,base,greedy1_ln,greedy2_ln,beam2dfs_ln,beam4dfs_ln,beam2bfs_ln,beam4bfs_ln,random_ln,loop_tune_ln,benchmark,base,greedy1_ln,greedy2_ln,beam2dfs_ln,beam4dfs_ln,beam2bfs_ln,beam4bfs_ln,random_ln,loop_tune_ln
0,mm112_240_208,[16.602175697926302],"[16.602175697926302, 18.288854542332132]","[16.602175697926302, 18.288854542332132, 18.288854542332132, 19.559965155453558]","[16.602175697926302, 18.288854542332132]","[16.602175697926302, 14.829341781921912, 14.829341781921912, 16.602175697926302, 16.602175697926302, 14.829341781921912, 14.829341781921912, 16.602175697926302, 16.952048875884966, 16.952048875884966, 29.776557586150883]","[16.602175697926302, 18.288854542332132]","[16.602175697926302, 18.288854542332132, 17.235018495684336, 17.235018495684336, 17.235018495684336, 14.058542055886766, 23.92533602639428, 32.80578072329452]","[16.602175697926302, 18.288854542332132, 17.179861818483506, 17.179861818483506, 13.886073418579786, 13.886073418579786, 13.886073418579786, 13.886073418579786, 13.886073418579786, 31.67010309278351]","[16.602175697926302, 16.602175697926302, 17.40634544079052, 17.40634544079052, 13.886159638778643, 13.886159638778643, 20.131858951969782, 29.36038817820909, 43.96629615504083, 62.37180738617032, 60.755994327597534]",mm112_240_208,[0.0008881092071533203],"[nan, 0.46941208839416504, 0.5905284881591797]","[nan, 1.4532527923583984, 1.809633731842041, 2.697152614593506, 3.6861929893493652, 3.687795877456665]","[nan, 2.4371368885040283, 2.860978126525879, 3.068838596343994, 3.1739299297332764, 3.2251179218292236, 3.2503228187561035, 3.2646658420562744, 3.271878957748413, 3.2747278213500977, 3.27669358253479]","[nan, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384, 60.34724283218384]","[nan, 0.005297660827636719, 0.012331008911132812, 0.020114660263061523, 0.024605751037597656, 0.027055025100708008, 0.029157638549804688]","[nan, 0.012906312942504883, 0.042269229888916016, 0.12042641639709473, 0.32086801528930664, 0.8285953998565674, 61.771209478378296, 61.771209478378296]","[nan, 59.943509101867676, 59.944334745407104, 59.94505310058594, 59.945822954177856, 59.946497201919556, 59.94719910621643, 59.94828176498413, 59.949413776397705, 59.950424671173096, 59.95137333869934]","[nan, 0.018153905868530273, 0.026892423629760742, 0.03492283821105957, 0.04302716255187988, 0.051204681396484375, 0.059958696365356445, 0.0685415267944336, 0.20498871803283691, 0.34149813652038574, 0.4875757694244385]",mm112_240_208,[],"['', 'split_8']","['', 'split_8', 'down', 'swap_down']","['', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'up', 'swap_down', 'up', 'swap_down', 'split_8', 'up', 'swap_down']","['', 'split_8']","['', 'split_8', 'split_8', 'swap_down', 'swap_down', 'swap_down', 'split_8', 'swap_up']","['', 'split_8', 'split_4', 'down', 'split_4', 'swap_up', 'down', 'down', 'swap_down', 'swap_down']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up', 'swap_up', 'swap_up', 'split_8', 'split_16']"
0,mm112_256_240,[18.951943176779373],"[18.951943176779373, 19.64264458422001]","[18.951943176779373, 18.951943176779373, 19.42018392121613, 32.56370153915317, 32.84785156296616, 32.84785156296616, 33.4368971666529]","[18.951943176779373, 19.394240023900082, 19.477351176702854]","[18.951943176779373, 14.346984409938859, 14.346984409938859, 18.951943176779373, 18.951943176779373, 14.346984409938859, 18.951943176779373, 18.56604017936639, 18.56604017936639, 32.572102071825164]","[18.951943176779373, 19.394240023900082, 19.477351176702854]","[18.951943176779373, 18.56604017936639, 18.56604017936639, 32.572102071825164, 32.572102071825164, 31.667042489450115, 32.731294191513804]","[18.951943176779373, 19.394240023900082, 19.394240023900082, 32.077942359015, 1.5027245464685173, 1.4806283022170543, 1.4927144464084499, 1.4927144464084499, 2.2756778431380655, 2.2756778431380655, 35.06197120663608]","[18.951943176779373, 18.951943176779373, 19.64264458422001, 19.64264458422001, 28.229097226637897, 28.229097226637897, 21.34034621992594, 32.56662967318746, 32.56662967318746, 28.062459983769216, 28.70770520835289]",mm112_256_240,[0.0008473396301269531],"[nan, 0.4659383296966553, 0.8224525451660156]","[nan, 1.5002336502075195, 3.6178622245788574, 4.798706769943237, 5.150177478790283, 5.3871376514434814, 6.091063976287842, 6.091063976287842]","[nan, 2.295539140701294, 2.7080559730529785, 2.9113571643829346, 3.0125107765197754, 3.062894105911255, 3.0876286029815674, 3.0994997024536133, 3.1060595512390137, 3.108916997909546, 3.1109399795532227]","[nan, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184, 60.008910179138184]","[nan, 0.0055141448974609375, 0.012351751327514648, 0.019852399826049805, 0.024110078811645508, 0.02669501304626465, 0.028467416763305664]","[nan, 0.012318134307861328, 0.04132270812988281, 0.12156033515930176, 3.829901695251465, 12.01236629486084, 62.34992790222168, 62.34992790222168]","[nan, 59.78657364845276, 59.787392139434814, 59.78826308250427, 59.78885078430176, 59.78959369659424, 59.790555238723755, 59.791512966156006, 59.90770435333252, 60.024580001831055, 60.024580001831055]","[nan, 0.020366668701171875, 0.029025793075561523, 0.03715252876281738, 0.04518270492553711, 0.0532071590423584, 0.06143832206726074, 0.06990528106689453, 0.07824826240539551, 0.217728853225708, 0.3645191192626953]",mm112_256_240,[],"['', 'split_4']","['', 'down', 'split_16', 'swap_up', 'split_8', 'swap_down', 'split_4']","['', 'split_8', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'up', 'swap_down', 'swap_up', 'split_16', 'swap_down', 'swap_down']","['', 'split_8', 'split_8']","['', 'split_16', 'swap_down', 'swap_down', 'up', 'split_8', 'split_8']","['', 'split_8', 'swap_down', 'swap_down', 'swap_down', 'split_8', 'swap_up', 'down', 'split_8', 'swap_down', 'swap_down']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up', 'up', 'swap_down', 'split_16', 'swap_up']"
0,mm144_224_208,[21.58758269196118],"[21.58758269196118, 22.875776746945434]","[21.58758269196118, 21.807983721814654, 21.807983721814654, 32.4763080318894, 34.11242090598712]","[21.58758269196118, 22.875776746945434]","[21.58758269196118, 14.736450445602456, 14.736450445602456, 21.58758269196118, 21.58758269196118, 20.657092319226333, 20.657092319226333, 30.453600713538396, 30.453600713538396, 22.625484344175224, 33.799227215709585]","[21.58758269196118, 22.875776746945434]","[21.58758269196118, 20.657092319226333, 20.657092319226333, 30.453600713538396, 30.453600713538396, 22.625484344175224, 33.799227215709585]","[21.58758269196118, 22.875776746945434, 22.875776746945434, 31.08601505361896, 34.61738854505538]","[21.58758269196118, 21.58758269196118, 20.657092319226333, 20.657092319226333, 30.453600713538396, 30.453600713538396, 22.625484344175224, 33.799227215709585, 50.34025120424976, 62.70794078061912, 62.47466512712831]",mm144_224_208,[0.0008671283721923828],"[nan, 0.46021556854248047, 0.691809892654419]","[nan, 1.5837314128875732, 1.9327211380004883, 3.063952684402466, 4.5904152393341064, 5.287912130355835, 5.403059005737305]","[nan, 2.762406826019287, 3.1833977699279785, 3.383286237716675, 3.4835917949676514, 3.532195568084717, 3.5575320720672607, 3.5698189735412598, 3.576496124267578, 3.5791850090026855, 3.58111834526062]","[nan, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193, 60.23825240135193]","[nan, 0.005977630615234375, 0.013016223907470703, 0.020891904830932617, 0.025358200073242188, 0.02788090705871582, 0.02974247932434082]","[nan, 0.013956546783447266, 0.04894447326660156, 0.1386580467224121, 0.6042413711547852, 2.589235544204712, 62.072805643081665, 62.072805643081665]","[nan, 59.98366451263428, 59.98460674285889, 59.98542642593384, 59.985931634902954, 59.986830949783325, 59.987608909606934, 60.10761880874634, 60.10761880874634, 60.10761880874634, 60.10761880874634]","[nan, 0.012771844863891602, 0.02135181427001953, 0.02967667579650879, 0.03829503059387207, 0.04680633544921875, 0.05522942543029785, 0.06381464004516602, 0.20041608810424805, 0.3366856575012207, 0.48105359077453613]",mm144_224_208,[],"['', 'split_8']","['', 'split_16', 'swap_down', 'swap_down', 'split_4']","['', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'up', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up']","['', 'split_8']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up']","['', 'split_8', 'swap_down', 'swap_down', 'split_4']","['', 'split_4', 'down', 'swap_down', 'down', 'split_16', 'swap_up', 'swap_up', 'swap_up', 'split_8', 'split_8']"
0,mm160_112_96,[42.36563111817074],[42.36563111817074],"[42.36563111817074, 42.36563111817074, 43.962536575393216, 41.601857225769, 88.40742073076724]",[42.36563111817074],"[42.36563111817074, 14.208185530994099, 14.208185530994099, 42.36563111817074, 42.36563111817074, 14.208185530994099, 14.208185530994099, 14.682507169192952, 14.682507169192952, 83.42967992240544]",[42.36563111817074],"[42.36563111817074, 14.208185530994099, 14.208185530994099, 14.682507169192952, 14.682507169192952, 83.42967992240544]","[42.36563111817074, 42.36563111817074, 43.962536575393216, 41.601857225769, 88.40742073076724]","[42.36563111817074, 42.36563111817074, 41.05138820946631, 41.05138820946631, 33.77646885583861, 33.77646885583861, 33.77348489310325, 34.67198742366528, 55.92626907885113, 80.14908684308611, 75.84349167860685]",mm160_112_96,[0.0008914470672607422],"[nan, 0.362445592880249]","[nan, 1.9435553550720215, 3.878444194793701, 4.907068490982056, 5.458569288253784, 5.8660876750946045, 5.867404937744141]","[nan, 2.168792963027954, 2.59158992767334, 2.792304039001465, 2.8932340145111084, 2.943143606185913, 2.96856689453125, 2.9805219173431396, 2.987135171890259, 2.989900827407837, 2.9918954372406006]","[nan, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608, 60.08728051185608]","[nan, 0.005796194076538086, 0.012832164764404297, 0.02015852928161621, 0.02419424057006836, 0.026743412017822266, 0.02854132652282715]","[nan, 0.014177322387695312, 0.049562931060791016, 0.1360323429107666, 0.3520522117614746, 0.8744444847106934, 61.95342254638672, 61.95342254638672]","[nan, 59.876811504364014, 59.87764263153076, 59.87839698791504, 59.87902116775513, 59.87947463989258, 59.880491495132446, 59.99431347846985, 59.995134592056274, 60.10912370681763, 60.10912370681763]","[nan, 0.014596939086914062, 0.023277997970581055, 0.03139901161193848, 0.0397796630859375, 0.04808807373046875, 0.05708789825439453, 0.06562542915344238, 0.07418465614318848, 0.20163774490356445, 0.33400940895080566]",mm160_112_96,[],[''],"['', 'down', 'split_16', 'split_4', 'swap_up']",[''],"['', 'swap_down', 'up', 'swap_down', 'up', 'swap_down', 'up', 'split_16', 'swap_down', 'swap_down']",[''],"['', 'swap_down', 'up', 'split_16', 'swap_down', 'swap_down']","['', 'down', 'split_16', 'split_4', 'swap_up']","['', 'split_4', 'down', 'swap_down', 'down', 'split_16', 'swap_up', 'swap_up', 'swap_up', 'split_4', 'up']"
0,mm176_80_64,[30.69889451002436],"[30.69889451002436, 34.59857938183913]","[30.69889451002436, 34.59857938183913]","[30.69889451002436, 29.840386780581493, 31.63933850637267]","[30.69889451002436, 14.528452466364099, 14.528452466364099, 30.69889451002436, 30.69889451002436, 34.59857938183913, 32.651049875899055, 32.651049875899055, 31.742430913926416, 31.742430913926416, 95.0899593731863]","[30.69889451002436, 29.840386780581493, 31.63933850637267]","[30.69889451002436, 34.59857938183913, 32.651049875899055, 32.651049875899055, 31.742430913926416, 31.742430913926416, 95.0899593731863]","[30.69889451002436, 30.69889451002436, 33.59818049626219, 33.59818049626219, 97.80430889455688]","[30.69889451002436, 30.69889451002436, 34.59857938183913, 34.59857938183913, 34.59857938183913, 97.80430889455688, 97.80430889455688, 97.80430889455688, 97.80430889455688, 97.80430889455688, 97.80430889455688]",mm176_80_64,[0.0009529590606689453],"[nan, 0.4577465057373047, 0.6964724063873291]","[nan, 1.6371512413024902, 1.9860765933990479, 1.9869565963745117]","[nan, 2.5896546840667725, 3.022190570831299, 3.230395555496216, 3.332859754562378, 3.3835415840148926, 3.409289598464966, 3.421743392944336, 3.4283788204193115, 3.4310035705566406, 3.4329636096954346]","[nan, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814, 60.228554248809814]","[nan, 0.00574183464050293, 0.012565374374389648, 0.019746780395507812, 0.024175405502319336, 0.026758193969726562, 0.02863907814025879]","[nan, 0.014443635940551758, 0.050263166427612305, 0.13795018196105957, 0.3583524227142334, 0.887749195098877, 62.0689959526062, 62.0689959526062]","[nan, 59.722023487091064, 59.72291398048401, 59.72367715835571, 59.72432231903076, 59.72525954246521, 59.84764122962952, 59.96964883804321, 59.97047019004822, 59.97141671180725, 59.97260117530823]","[nan, 0.014371156692504883, 0.023412466049194336, 0.03168177604675293, 0.04039931297302246, 0.04925203323364258, 0.0578153133392334, 0.06662797927856445, 0.0751960277557373, 0.08376598358154297, 0.09232592582702637]",mm176_80_64,[],"['', 'split_16']","['', 'split_16']","['', 'split_8', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'up', 'split_16', 'split_8', 'swap_down', 'split_8', 'swap_down', 'split_8']","['', 'split_8', 'split_8']","['', 'split_16', 'split_8', 'swap_down', 'split_8', 'swap_down', 'split_8']","['', 'down', 'split_4', 'up', 'split_16']","['', 'split_16', 'down', 'down', 'split_4', 'up', 'down', 'up', 'down', 'up', 'down']"
0,mm192_208_208,[15.045485913005678],"[15.045485913005678, 15.19259490927447, 15.432955530350108]","[15.045485913005678, 14.982622427160562, 15.885912412877119]","[15.045485913005678, 15.1603338063321, 15.344337879974582]","[15.045485913005678, 11.800840026338726, 11.800840026338726, 15.045485913005678, 15.045485913005678, 15.19259490927447, 15.19259490927447, 13.341387399006306, 13.341387399006306, 13.455885247295804, 18.773045982921243]","[15.045485913005678, 15.1603338063321, 15.344337879974582]","[15.045485913005678, 15.1603338063321, 15.1603338063321, 13.867164369714791, 1.4741336787955555, 1.4741336787955555, 2.2729419587245925, 25.647741728315772]","[15.045485913005678, 15.1603338063321, 15.28296346448928, 15.555143998629251, 15.555143998629251, 15.555143998629251, 15.555143998629251, 15.555143998629251, 23.557754399697117, 31.783282444500564]","[15.045485913005678, 15.045485913005678, 15.19259490927447, 15.19259490927447, 13.341387399006306, 13.341387399006306, 13.455885247295804, 18.773045982921243, 44.08637156117897, 55.132031141110645, 55.51541317329253]",mm192_208_208,[0.0009441375732421875],"[nan, 0.47431397438049316, 0.8240253925323486, 1.0640747547149658]","[nan, 1.5895028114318848, 1.9584252834320068, 2.206113576889038, 2.2079765796661377]","[nan, 2.853788375854492, 3.2786929607391357, 3.479519844055176, 3.5806429386138916, 3.630465507507324, 3.6557881832122803, 3.6682207584381104, 3.6749536991119385, 3.6778504848480225, 3.6797754764556885]","[nan, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094, 60.087303161621094]","[nan, 0.005902290344238281, 0.01289677619934082, 0.020702362060546875, 0.025298595428466797, 0.027857303619384766, 0.029875516891479492]","[nan, 0.01422882080078125, 0.05029487609863281, 0.1401667594909668, 0.3664207458496094, 1.0493221282958984, 61.71156048774719, 61.71156048774719]","[nan, 59.83245849609375, 59.83323550224304, 59.83416128158569, 59.83463001251221, 59.835461378097534, 59.83673095703125, 59.83794379234314, 59.95682692527771, 59.95780563354492, 59.9588987827301]","[nan, 0.015247106552124023, 0.024292945861816406, 0.03260016441345215, 0.04117584228515625, 0.04909348487854004, 0.05775642395019531, 0.06624078750610352, 0.2038562297821045, 0.3407740592956543, 0.4862074851989746]",mm192_208_208,[],"['', 'split_4', 'split_4']","['', 'split_16', 'split_8']","['', 'split_8', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'up', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up']","['', 'split_8', 'split_8']","['', 'split_8', 'swap_down', 'swap_down', 'swap_down', 'up', 'split_8', 'swap_up']","['', 'split_8', 'split_4', 'split_4', 'down', 'swap_down', 'swap_down', 'down', 'split_4', 'swap_up']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up', 'swap_up', 'swap_up', 'split_4', 'split_16']"
0,mm192_224_64,[25.78381036687322],"[25.78381036687322, 26.634979001761142]","[25.78381036687322, 26.634979001761142, 26.634979001761142, 32.957111041931086, 32.957111041931086, 34.16235269294974]","[25.78381036687322, 26.634979001761142]","[25.78381036687322, 14.464865376176826, 14.464865376176826, 25.78381036687322, 14.464865376176826, 25.78381036687322, 6.235620472681758, 6.235620472681758, 25.78381036687322, 23.37182910830811, 40.10975671953894]","[25.78381036687322, 26.634979001761142]","[25.78381036687322, 26.610130657347117, 26.610130657347117, 31.490389895661725, 31.490389895661725, 13.23020944736178, 29.90869331362972, 66.70411612887591]","[25.78381036687322, 25.322213993624626, 25.322213993624626, 25.322213993624626, 6.234469387246631, 6.234469387246631, 25.322213993624626, 22.510371899981603, 37.595689319592694, 38.47541567944982, 49.73775083347639]","[25.78381036687322, 25.78381036687322, 26.610130657347117, 26.610130657347117, 31.490389895661725, 31.490389895661725, 23.631580754833614, 36.95465438654198, 74.27077346500992, 73.60051339643833, 73.1292542309838]",mm192_224_64,[0.0009822845458984375],"[nan, 0.45221471786499023, 0.6806178092956543]","[nan, 1.5449323654174805, 2.003754138946533, 2.818878173828125, 3.8555033206939697, 5.565946102142334, 6.023370742797852, 6.023370742797852]","[nan, 2.2520594596862793, 2.683258295059204, 2.8863422870635986, 2.9880826473236084, 3.038072347640991, 3.0632240772247314, 3.075199604034424, 3.0817198753356934, 3.0846140384674072, 3.086643695831299]","[nan, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035, 60.18706703186035]","[nan, 0.005742788314819336, 0.012788534164428711, 0.02013421058654785, 0.024613380432128906, 0.027295351028442383, 0.029205799102783203]","[nan, 0.014440536499023438, 0.05388236045837402, 0.14291906356811523, 0.3622877597808838, 0.8946805000305176, 61.884366273880005, 61.884366273880005]","[nan, 59.778666496276855, 59.77942442893982, 59.78020620346069, 59.781036138534546, 59.78179740905762, 59.78267240524292, 59.783222675323486, 59.78452134132385, 59.89824175834656, 60.012359619140625]","[nan, 0.014459371566772461, 0.023244142532348633, 0.03170919418334961, 0.04006075859069824, 0.04814338684082031, 0.05663919448852539, 0.06535863876342773, 0.19099116325378418, 0.31618189811706543, 0.44408321380615234]",mm192_224_64,[],"['', 'split_8']","['', 'split_8', 'swap_down', 'swap_down', 'up', 'split_16']","['', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'swap_up', 'swap_down', 'swap_down', 'up', 'swap_down', 'split_16', 'swap_up']","['', 'split_8']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_8', 'swap_up', 'swap_up']","['', 'split_16', 'down', 'down', 'swap_down', 'up', 'swap_down', 'split_16', 'swap_up', 'split_8', 'swap_up']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up', 'swap_up', 'swap_up', 'split_8', 'swap_up']"
0,mm208_240_176,[16.68100747671359],"[16.68100747671359, 16.692480145913287, 17.21219126354816]","[16.68100747671359, 16.239502496666027, 16.239502496666027, 19.07910866352732, 19.07910866352732, 19.45955284260232]","[16.68100747671359, 16.692480145913287, 16.926956799839704]","[16.68100747671359, 12.290793362127756, 12.290793362127756, 16.68100747671359, 16.68100747671359, 16.64849767068608, 16.64849767068608, 18.544714254505617, 18.544714254505617, 19.690763007205373]","[16.68100747671359, 16.692480145913287, 16.926956799839704]","[16.68100747671359, 16.692480145913287, 16.692480145913287, 18.510663849098584, 1.4607981374238495, 1.4607981374238495, 2.34910863536561, 26.51092688004949]","[16.68100747671359, 12.290793362127756, 12.290793362127756, 12.44416116935955, 12.44416116935955, 11.789762968052216, 11.789762968052216, 17.539374617582855, 17.539374617582855, 17.08319236557509, 31.926799532685656]","[16.68100747671359, 16.68100747671359, 16.64849767068608, 16.64849767068608, 18.544714254505617, 18.544714254505617, 17.510971861808354, 19.35052049321591, 64.06720336016801, 76.46978954514597, 74.56120846947002]",mm208_240_176,[0.0009021759033203125],"[nan, 0.47664523124694824, 0.8403642177581787, 0.841667890548706]","[nan, 1.6030020713806152, 1.9670588970184326, 3.0771663188934326, 4.53800892829895, 6.103348016738892, 6.103348016738892]","[nan, 2.8454504013061523, 3.2741751670837402, 3.4780540466308594, 3.581932783126831, 3.633183717727661, 3.659102439880371, 3.6712820529937744, 3.6777379512786865, 3.6805410385131836, 3.6824545860290527]","[nan, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657, 60.3747775554657]","[nan, 0.0054628849029541016, 0.012514114379882812, 0.020038366317749023, 0.024137496948242188, 0.026704072952270508, 0.02866053581237793]","[nan, 0.014174938201904297, 0.04989147186279297, 0.1389632225036621, 0.3612818717956543, 0.9176454544067383, 62.15035676956177, 62.15035676956177]","[nan, 59.709444761276245, 59.710357904434204, 59.71113085746765, 59.712074518203735, 59.83238482475281, 59.83335018157959, 59.83416557312012, 59.95680522918701, 60.0806884765625, 60.0806884765625]","[nan, 0.01461172103881836, 0.023550748825073242, 0.032091617584228516, 0.040305376052856445, 0.04840087890625, 0.05695152282714844, 0.0655362606048584, 0.2003765106201172, 0.33573126792907715, 0.47701478004455566]",mm208_240_176,[],"['', 'split_8', 'split_4']","['', 'split_16', 'swap_down', 'swap_down', 'up', 'split_8']","['', 'split_8', 'split_8']","['', 'swap_down', 'up', 'swap_down', 'up', 'split_4', 'swap_down', 'swap_down', 'up', 'split_8']","['', 'split_8', 'split_8']","['', 'split_8', 'swap_down', 'swap_down', 'swap_down', 'up', 'split_8', 'swap_up']","['', 'swap_down', 'up', 'split_4', 'down', 'split_4', 'down', 'swap_down', 'down', 'split_16', 'swap_up']","['', 'split_4', 'swap_down', 'swap_down', 'down', 'split_16', 'swap_up', 'swap_up', 'swap_up', 'split_8', 'split_4']"
